response.keys, response.corr, response.rt, mouseResp.clicked_name, practiceTrials.thisRepN, practiceTrials.thisTrialN, practiceTrials.thisN, practiceTrials.thisIndex, practiceTrials.ran, practiceTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate, practiceTrials.thisRepN, practiceTrials.thisTrialN, practiceTrials.thisN, practiceTrials.thisIndex, practiceTrials.ran, practiceTrials.order, isi, xPos, corrAns, mainTrials.thisRepN, mainTrials.thisTrialN, mainTrials.thisN, mainTrials.thisIndex, mainTrials.ran, mainTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate, practiceTrials.thisRepN, practiceTrials.thisTrialN, practiceTrials.thisN, practiceTrials.thisIndex, practiceTrials.ran, practiceTrials.order, isi, xPos, corrAns, mainTrials.thisRepN, mainTrials.thisTrialN, mainTrials.thisN, mainTrials.thisIndex, mainTrials.ran, mainTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
, 0, , targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, -0.125, v, 1, 0, 40, 13, 1, 39, 1.6666, -0.125, v, , 001, 2018-10-09_15:44:32.653, choiceRTT, 60
